"Deathrite Shaman","GOLGARI","CREATURE","1",
"Lotleth Troll","GOLGARI","CREATURE","2",
"Putrid Leech","GOLGARI","CREATURE","2",
"Dreg Mangler","GOLGARI","CREATURE","3",
"Varolz, the Scar-Striped","GOLGARI","CREATURE","3",
"Vraska the Unseen","GOLGARI","PLANESWALKER","5",
"Abrupt Decay","GOLGARI","INSTANT","2",
"Putrefy","GOLGARI","INSTANT","3",
"Maelstrom Pulse","GOLGARI","SORCERY","3",
"Pernicious Deed","GOLGARI","ENCHANTMENT","3",
"Coiling Oracle","SIMIC","CREATURE","2",
"Edric, Spymaster of Trest","SIMIC","CREATURE","3",
"Trygon Predator","SIMIC","CREATURE","3",
"Mystic Snake","SIMIC","CREATURE","4",
"Prophet of Kruphix","SIMIC","CREATURE","5",
"Prime Speaker Zegana","SIMIC","CREATURE","6",
"Simic Sky Swallower","SIMIC","CREATURE","7",
"Kiora, the Crashing Wave","SIMIC","PLANESWALKER","4",
"Shardless Agent","SIMIC","ARTIFACT_CREATURE","3",
"Simic Charm","SIMIC","INSTANT","2",
"Niv-Mizzet, Dracogenius","IZZET","CREATURE","6",
"Ral Zarek","IZZET","PLANESWALKER","4",
"Fire // Ice","IZZET","INSTANT","2",
"Izzet Charm","IZZET","INSTANT","2",
"Turn // Burn","IZZET","INSTANT","2",
"Electrolyze","IZZET","INSTANT","3",
"Steam Augury","IZZET","INSTANT","4",
"Prophetic Bolt","IZZET","INSTANT","5",
"Figure of Destiny","BOROS","CREATURE","1",
"Boros Reckoner","BOROS","CREATURE","3",
"Ajani Vengeant","BOROS","PLANESWALKER","4",
"Boros Charm","BOROS","INSTANT","2",
"Lightning Helix","BOROS","INSTANT","2",
"Assemble the Legion","BOROS","ENCHANTMENT","5",
"Sphinx of the Steel Wind","ESPER","ARTIFACT_CREATURE","8",
"Nicol Bolas, Planeswalker","GRIXIS","PLANESWALKER","8",
"Kozilek, Butcher of Truth","COLOURLESS","CREATURE","10",
"Ulamog, the Infinite Gyre","COLOURLESS","CREATURE","11",
"Emrakul, the Aeons Torn","COLOURLESS","CREATURE","15",
"Karn Liberated","COLOURLESS","PLANESWALKER","7",
"Epochrasite","COLOURLESS","ARTIFACT_CREATURE","2",
"Phyrexian Revoker","COLOURLESS","ARTIFACT_CREATURE","2",
"Spellskite","COLOURLESS","ARTIFACT_CREATURE","2",
"Palladium Myr","COLOURLESS","ARTIFACT_CREATURE","3",
"Lodestone Golem","COLOURLESS","ARTIFACT_CREATURE","4",
"Masticore","COLOURLESS","ARTIFACT_CREATURE","4",
"Molten-Tail Masticore","COLOURLESS","ARTIFACT_CREATURE","4",
"Solemn Simulacrum","COLOURLESS","ARTIFACT_CREATURE","4",
"Precursor Golem","COLOURLESS","ARTIFACT_CREATURE","5",
"Duplicant","COLOURLESS","ARTIFACT_CREATURE","6",
"Steel Hellkite","COLOURLESS","ARTIFACT_CREATURE","6",
"Triskelion","COLOURLESS","ARTIFACT_CREATURE","6",
"Wurmcoil Engine","COLOURLESS","ARTIFACT_CREATURE","6",
"Myr Battlesphere","COLOURLESS","ARTIFACT_CREATURE","7",
"Sundering Titan","COLOURLESS","ARTIFACT_CREATURE","8",
"Black Lotus","COLOURLESS","ARTIFACT","0",
"Chrome Mox","COLOURLESS","ARTIFACT","0",
"Everflowing Chalice","COLOURLESS","ARTIFACT","0",
"Lotus Bloom","COLOURLESS","ARTIFACT","0",
"Mana Crypt","COLOURLESS","ARTIFACT","0",
"Mox Diamond","COLOURLESS","ARTIFACT","0",
"Mox Emerald","COLOURLESS","ARTIFACT","0",
"Mox Jet","COLOURLESS","ARTIFACT","0",
"Mox Pearl","COLOURLESS","ARTIFACT","0",
"Mox Ruby","COLOURLESS","ARTIFACT","0",
"Mox Sapphire","COLOURLESS","ARTIFACT","0",
"Aether Vial","COLOURLESS","ARTIFACT","1",
"Basilisk Collar","COLOURLESS","ARTIFACT","1",
"Bonesplitter","COLOURLESS","ARTIFACT","1",
"Cursed Scroll","COLOURLESS","ARTIFACT","1",
"Mana Vault","COLOURLESS","ARTIFACT","1",
"Pithing Needle","COLOURLESS","ARTIFACT","1",
"Relic of Progenitus","COLOURLESS","ARTIFACT","1",
"Sensei's Divining Top","COLOURLESS","ARTIFACT","1",
"Skullclamp","COLOURLESS","ARTIFACT","1",
"Sol Ring","COLOURLESS","ARTIFACT","1",
"Ankh of Mishra","COLOURLESS","ARTIFACT","2",
"Azorius Signet","COLOURLESS","ARTIFACT","2",
"Boros Signet","COLOURLESS","ARTIFACT","2",
"Coldsteel Heart","COLOURLESS","ARTIFACT","2",
"Dimir Signet","COLOURLESS","ARTIFACT","2",
"Golgari Signet","COLOURLESS","ARTIFACT","2",
"Grim Monolith","COLOURLESS","ARTIFACT","2",
"Gruul Signet","COLOURLESS","ARTIFACT","2",
"Isochron Scepter","COLOURLESS","ARTIFACT","2",
"Izzet Signet","COLOURLESS","ARTIFACT","2",
"Lightning Greaves","COLOURLESS","ARTIFACT","2",
"Mind Stone","COLOURLESS","ARTIFACT","2",
"Orzhov Signet","COLOURLESS","ARTIFACT","2",
"Rakdos Signet","COLOURLESS","ARTIFACT","2",
"Ratchet Bomb","COLOURLESS","ARTIFACT","2",
"Scroll Rack","COLOURLESS","ARTIFACT","2",
"Selesnya Signet","COLOURLESS","ARTIFACT","2",
"Shrine of Burning Rage","COLOURLESS","ARTIFACT","2",
"Simic Signet","COLOURLESS","ARTIFACT","2",
"Umezawa's Jitte","COLOURLESS","ARTIFACT","2",
"Winter Orb","COLOURLESS","ARTIFACT","2",
"Basalt Monolith","COLOURLESS","ARTIFACT","3",
"Chromatic Lantern","COLOURLESS","ARTIFACT","3",
"Coalition Relic","COLOURLESS","ARTIFACT","3",
"Crucible of Worlds","COLOURLESS","ARTIFACT","3",
"Crystal Shard","COLOURLESS","ARTIFACT","3",
"Darksteel Ingot","COLOURLESS","ARTIFACT","3",
"Grafted Wargear","COLOURLESS","ARTIFACT","3",
"Loxodon Warhammer","COLOURLESS","ARTIFACT","3",
"Mimic Vat","COLOURLESS","ARTIFACT","3",
"Oblivion Stone","COLOURLESS","ARTIFACT","3",
"Sword of Body and Mind","COLOURLESS","ARTIFACT","3",
"Sword of Feast and Famine","COLOURLESS","ARTIFACT","3",
"Sword of Fire and Ice","COLOURLESS","ARTIFACT","3",
"Sword of Light and Shadow","COLOURLESS","ARTIFACT","3",
"Sword of War and Peace","COLOURLESS","ARTIFACT","3",
"Tangle Wire","COLOURLESS","ARTIFACT","3",
"Vedalken Shackles","COLOURLESS","ARTIFACT","3",
"Worn Powerstone","COLOURLESS","ARTIFACT","3",
"Icy Manipulator","COLOURLESS","ARTIFACT","4",
"Nevinyrral's Disk","COLOURLESS","ARTIFACT","4",
"Smokestack","COLOURLESS","ARTIFACT","4",
"Thran Dynamo","COLOURLESS","ARTIFACT","4",
"Batterskull","COLOURLESS","ARTIFACT","5",
"Engineered Explosives","COLOURLESS","ARTIFACT","5",
"Gilded Lotus","COLOURLESS","ARTIFACT","5",
"Memory Jar","COLOURLESS","ARTIFACT","5",
"Mindslaver","COLOURLESS","ARTIFACT","6",
"All Is Dust","COLOURLESS","SORCERY","7",
"Academy Ruins","COLOURLESS","LAND","0",
"Ancient Tomb","COLOURLESS","LAND","0",
"Arcane Sanctum","COLOURLESS","LAND","0",
"Arid Mesa","COLOURLESS","LAND","0",
"Azorius Chancery","COLOURLESS","LAND","0",
"Badlands","COLOURLESS","LAND","0",
"Battlefield Forge","COLOURLESS","LAND","0",
"Bayou","COLOURLESS","LAND","0",
"Blood Crypt","COLOURLESS","LAND","0",
"Bloodstained Mire","COLOURLESS","LAND","0",
"Boros Garrison","COLOURLESS","LAND","0",
"Breeding Pool","COLOURLESS","LAND","0",
"Caves of Koilos","COLOURLESS","LAND","0",
"Celestial Colonnade","COLOURLESS","LAND","0",
"City of Brass","COLOURLESS","LAND","0",
"Clifftop Retreat","COLOURLESS","LAND","0",
"Creeping Tar Pit","COLOURLESS","LAND","0",
"Crumbling Necropolis","COLOURLESS","LAND","0",
"Dimir Aqueduct","COLOURLESS","LAND","0",
"Dragonskull Summit","COLOURLESS","LAND","0",
"Drowned Catacomb","COLOURLESS","LAND","0",
"Evolving Wilds","COLOURLESS","LAND","0",
"Faerie Conclave","COLOURLESS","LAND","0",
"Fetid Heath","COLOURLESS","LAND","0",
"Flooded Strand","COLOURLESS","LAND","0",
"Gaea's Cradle","COLOURLESS","LAND","0",
"Gavony Township","COLOURLESS","LAND","0",
"Gemstone Mine","COLOURLESS","LAND","0",
"Glacial Fortress","COLOURLESS","LAND","0",
"Godless Shrine","COLOURLESS","LAND","0",
"Golgari Rot Farm","COLOURLESS","LAND","0",
"Grand Coliseum","COLOURLESS","LAND","0",
"Gruul Turf","COLOURLESS","LAND","0",
"Hallowed Fountain","COLOURLESS","LAND","0",
"Hinterland Harbor","COLOURLESS","LAND","0",
"Isolated Chapel","COLOURLESS","LAND","0",
"Izzet Boilerworks","COLOURLESS","LAND","0",
"Jungle Shrine","COLOURLESS","LAND","0",
"Kessig Wolf Run","COLOURLESS","LAND","0",
"Lavaclaw Reaches","COLOURLESS","LAND","0",
"Library of Alexandria","COLOURLESS","LAND","0",
"Llanowar Wastes","COLOURLESS","LAND","0",
"Mana Confluence","COLOURLESS","LAND","0",
"Marsh Flats","COLOURLESS","LAND","0",
"Maze of Ith","COLOURLESS","LAND","0",
"Mishra's Factory","COLOURLESS","LAND","0",
"Misty Rainforest","COLOURLESS","LAND","0",
"Mutavault","COLOURLESS","LAND","0",
"Orzhov Basilica","COLOURLESS","LAND","0",
"Overgrown Tomb","COLOURLESS","LAND","0",
"Plateau","COLOURLESS","LAND","0",
"Polluted Delta","COLOURLESS","LAND","0",
"Raging Ravine","COLOURLESS","LAND","0",
"Rakdos Carnarium","COLOURLESS","LAND","0",
"Reflecting Pool","COLOURLESS","LAND","0",
"Rishadan Port","COLOURLESS","LAND","0",
"Rootbound Crag","COLOURLESS","LAND","0",
"Sacred Foundry","COLOURLESS","LAND","0",
"Savage Lands","COLOURLESS","LAND","0",
"Savannah","COLOURLESS","LAND","0",
"Scalding Tarn","COLOURLESS","LAND","0",
"Scrubland","COLOURLESS","LAND","0",
"Seaside Citadel","COLOURLESS","LAND","0",
"Selesnya Sanctuary","COLOURLESS","LAND","0",
"Shelldock Isle","COLOURLESS","LAND","0",
"Shivan Reef","COLOURLESS","LAND","0",
"Simic Growth Chamber","COLOURLESS","LAND","0",
"Steam Vents","COLOURLESS","LAND","0",
"Stirring Wildwood","COLOURLESS","LAND","0",
"Stomping Ground","COLOURLESS","LAND","0",
"Strip Mine","COLOURLESS","LAND","0",
"Sulfur Falls","COLOURLESS","LAND","0",
"Sulfurous Springs","COLOURLESS","LAND","0",
"Sunpetal Grove","COLOURLESS","LAND","0",
"Taiga","COLOURLESS","LAND","0",
"Tectonic Edge","COLOURLESS","LAND","0",
"Temple Garden","COLOURLESS","LAND","0",
"Terramorphic Expanse","COLOURLESS","LAND","0",
"Treetop Village","COLOURLESS","LAND","0",
"Tropical Island","COLOURLESS","LAND","0",
"Tundra","COLOURLESS","LAND","0",
"Underground Sea","COLOURLESS","LAND","0",
"Verdant Catacombs","COLOURLESS","LAND","0",
"Vivid Crag","COLOURLESS","LAND","0",
"Vivid Creek","COLOURLESS","LAND","0",
"Vivid Grove","COLOURLESS","LAND","0",
"Vivid Marsh","COLOURLESS","LAND","0",
"Vivid Meadow","COLOURLESS","LAND","0",
"Volcanic Island","COLOURLESS","LAND","0",
"Volrath's Stronghold","COLOURLESS","LAND","0",
"Wasteland","COLOURLESS","LAND","0",
"Watery Grave","COLOURLESS","LAND","0",
"Windswept Heath","COLOURLESS","LAND","0",
"Wooded Foothills","COLOURLESS","LAND","0",
"Woodland Cemetery","COLOURLESS","LAND","0",
"Yavimaya Coast","COLOURLESS","LAND","0",
